,label,description,x,y,z
894,AFR,African,4.552452203,-0.043973794,-0.490947616
895,AFR,African,3.491650145,-0.966415706,0.500736264
896,AMR,Ad Mixed American,-1.33988582,0.222861682,1.74174376
897,AMR,Ad Mixed American,-1.583667375,1.635792722,1.530963344
898,EAS,East Asian,-1.002251518,3.454888447,-0.945934015
899,EAS,East Asian,-1.540886412,3.953309813,-0.626687944
900,EAS,East Asian,-1.032329429,3.207079029,-0.666445461
901,EAS,East Asian,-1.210826409,2.879035067,-0.933056852
902,EAS,East Asian,-0.753734772,3.417770915,-0.110388116
903,EAS,East Asian,-1.371398699,2.720523737,-0.222807511
904,EAS,East Asian,-1.734734741,2.806662045,-0.383635038
905,EAS,East Asian,-1.29543157,3.028802245,-0.249937352
906,EAS,East Asian,-0.764707211,3.778675435,-0.791727766
907,EAS,East Asian,-0.641026131,2.722584623,-0.115064616
908,EAS,East Asian,-0.598251613,2.430167229,-0.281576607
909,EAS,East Asian,-0.966731456,3.329546211,-1.041362165
910,EAS,East Asian,-0.967851675,3.270224481,-0.795708875
911,EAS,East Asian,-0.827348462,3.006877447,-0.187352155
912,EAS,East Asian,-1.26144555,2.164751589,-0.459666891
913,EAS,East Asian,-1.276297459,3.241856355,-0.288804366
914,EAS,East Asian,-0.526970624,2.281977407,-0.478640675
915,EAS,East Asian,-1.53092694,3.029079946,-0.189417232
916,EAS,East Asian,-1.29968389,3.303091993,-0.538743727
917,EAS,East Asian,-1.137635426,2.998131058,-0.343945171
918,EAS,East Asian,-1.144686577,3.042624978,-0.877892721
919,EAS,East Asian,-1.502309936,3.1589488,-0.523488492
920,EAS,East Asian,-1.104012597,2.629140335,-0.603142696
921,EAS,East Asian,-1.446945044,2.270686277,0.163820636
922,EAS,East Asian,-1.183905265,2.737160677,-0.294002226
923,EAS,East Asian,-1.265032745,3.344557218,-1.040866838
924,EAS,East Asian,-0.971948547,2.884373681,-0.821082874
925,EAS,East Asian,-1.234425434,2.454074514,0.322320902
926,EAS,East Asian,-1.599548811,3.077867639,-0.220367305
927,EAS,East Asian,-1.21683245,3.330622696,-0.515293627
928,EAS,East Asian,-1.178005164,3.243718631,-1.354551126
929,EAS,East Asian,-1.003662737,3.296476684,-0.384078993
930,EAS,East Asian,-1.578547279,3.221280545,-0.427607804
931,EAS,East Asian,-1.260750218,3.734529956,-1.044422442
932,EAS,East Asian,-1.59361295,3.579918941,-0.682847848
933,AFR,African,3.877784181,-0.043531929,-0.02664849
934,AFR,African,1.257442852,-0.921879534,0.820361247
935,AMR,Ad Mixed American,-1.356173609,1.094462065,1.767920051
936,AFR,African,4.119315434,0.064321296,0.499648142
937,AFR,African,3.835574732,-0.505836011,0.082047253
938,AFR,African,2.890919663,-0.166714924,0.816524174
939,AFR,African,3.7556671,-0.654584353,0.271755824
940,AFR,African,4.22309499,-0.084840497,-0.749965093
941,AFR,African,1.85441328,-0.816903489,1.840806388
942,AFR,African,3.828977706,-0.255513233,0.135776354
943,AFR,African,3.575373706,-0.110781685,0.362078246
944,AFR,African,3.211540589,-0.260787896,-0.084133127
945,AFR,African,3.675265497,-0.945885857,-0.342179822
946,AFR,African,4.077726486,-0.592945155,-0.009709283
947,AFR,African,4.25457843,-0.131978956,0.058652948
948,AFR,African,4.121137423,-0.341045068,0.032863702
949,AFR,African,3.413714211,-0.483435177,0.41608773
950,AFR,African,2.950157059,0.506860376,0.196520162
951,AFR,African,2.737355531,-0.669522098,-0.005582533
952,AFR,African,2.116826703,-0.809172227,1.117955943
953,AFR,African,3.336916324,-0.648449057,0.736585593
954,AFR,African,3.142261902,-0.63765309,0.045531989
955,AFR,African,3.064077491,0.612562375,-0.567315045
956,AFR,African,1.931388815,-2.47946784,-0.010361495
957,AFR,African,2.520843771,0.12371909,1.191349156
958,SAS,South Asian,-1.055793341,-1.0162914,-0.138292744
959,SAS,South Asian,-1.419044519,-1.317601325,0.273411402
960,SAS,South Asian,-1.09284893,-0.740495827,0.379047176
961,SAS,South Asian,-1.960289686,-1.146893043,0.703213798
962,AFR,African,3.91348943,-0.547464438,-0.236074277
963,AFR,African,3.092932337,-0.665645412,0.138472711
964,AFR,African,3.659606385,-0.757975769,0.179821971
965,AFR,African,3.203728654,-0.859321426,0.074940253
966,AFR,African,3.45610941,-0.615436607,0.683692048
967,AFR,African,3.30059067,0.210906574,0.509200915
968,AFR,African,3.740554376,-0.348474225,0.492493267
969,EAS,East Asian,-1.546676298,3.013106279,-0.045113553
970,EAS,East Asian,-1.546365119,2.953439239,-1.143054067
971,EAS,East Asian,-1.114085331,3.12043528,-0.94696882
972,EAS,East Asian,-1.207088507,3.642650312,-0.784091326
973,AFR,African,2.211901577,-0.734379183,0.696717532
974,AFR,African,3.418728765,-0.600514353,0.227190049
975,AFR,African,3.239060207,0.320917709,-0.017317315
976,AFR,African,3.932648891,0.422735182,0.173395356
977,AFR,African,3.353786146,-0.260072712,0.267307912
978,AFR,African,3.599898509,-0.100227651,0.515710292
979,AFR,African,3.414132839,-0.049388302,0.300729342
980,AFR,African,3.853546732,-0.296534415,0.22046837
981,AFR,African,4.155892147,-0.620344164,-0.324561671
982,AFR,African,3.457325053,-0.642071189,0.638591446
983,AFR,African,3.822621757,-0.588259814,-0.354729652
984,AFR,African,4.319390297,-0.001235706,-0.411857288
985,AFR,African,3.896515697,-0.245480131,-0.453834037
986,AFR,African,4.194624698,-0.17333625,-0.653641575
987,AFR,African,4.050574333,-0.446580451,0.321372716
988,AFR,African,4.195537738,-0.314033798,0.388551544
989,AFR,African,4.023067875,-0.834299755,-0.141313586
990,AFR,African,2.796799585,-0.085074423,0.470546731
991,AFR,African,3.459290459,-0.187721816,0.509053963
992,AFR,African,3.927162748,-0.16273228,-0.22378741
993,AFR,African,4.175191804,-0.228730603,0.121939403
994,AFR,African,4.297653317,-0.577019299,-0.205014996
995,AFR,African,4.151610474,-0.242265081,0.078215468
996,AFR,African,3.527823229,-0.239003338,0.614924368
997,AFR,African,4.117848504,0.399954329,-0.641796394
998,AFR,African,4.083762457,-0.298064627,-0.31910972
999,AFR,African,4.232114706,-0.047560556,0.04989671
1000,SAS,South Asian,-1.566292126,-0.888624249,1.251785602
1001,SAS,South Asian,-1.607150367,-0.580773084,1.673019433
1002,SAS,South Asian,0.203880319,-0.914470602,-0.006530053
1003,SAS,South Asian,-1.44413704,-0.846836366,0.131401887
1004,SAS,South Asian,-0.953565627,-0.596005142,0.336617506
1005,AFR,African,4.367366614,-0.375697568,-0.705981175
1006,AFR,African,4.247245243,-0.060732118,-0.112066743
1007,AFR,African,3.419072893,0.003646856,0.01047703
1008,AFR,African,3.842620671,-0.550040193,-0.236471392
1009,AFR,African,3.865344738,0.181578217,-0.015633101
1010,AFR,African,4.470532023,-0.00210277,-0.121724814
1011,AFR,African,4.244304403,0.035377509,-0.13880428
1012,AFR,African,4.025050501,-0.451652092,0.009389466
1013,AFR,African,4.047399571,0.077210035,-0.287009836
1014,AFR,African,4.160390758,-0.090642522,-0.379829233
1015,AFR,African,4.111474867,-0.020142749,-0.543026858
1016,AFR,African,4.24443618,-0.417943892,-0.601948633
1017,AFR,African,3.978821209,-0.089088153,-0.436099961
1018,AFR,African,3.995681063,-0.613600046,-0.179208659
1019,AFR,African,4.430521604,-0.779434514,-0.37258039
1020,AFR,African,3.629157367,-0.58243379,-0.015132235
1021,SAS,South Asian,-1.404925983,-0.031463864,0.640305117
1022,SAS,South Asian,-1.477959487,-0.866498715,0.861206792
1023,SAS,South Asian,-0.798566819,-1.041910925,0.146841732
1024,SAS,South Asian,-2.031909299,-0.90477191,0.60852336
1025,SAS,South Asian,-2.002937529,-0.766803693,1.154996236
1026,SAS,South Asian,-1.390287608,-1.226952138,0.201701535
1027,SAS,South Asian,-1.129896035,-0.423507779,0.672432538
1028,SAS,South Asian,-1.757900572,-0.587564759,0.299986849
1029,SAS,South Asian,-0.827844599,-0.366683973,0.946859525
1030,SAS,South Asian,-1.160069639,-1.07913937,1.103400339
1031,AFR,African,4.1105521,-0.162856276,-0.440010059
1032,AFR,African,4.254430368,-0.168127909,-0.005237689
1033,AFR,African,4.402637487,0.011067927,-0.062650496
1034,AFR,African,3.908750693,-0.549477793,0.070509028
1035,AFR,African,3.773125347,-0.014013585,-0.218867884
1036,AFR,African,3.998115456,-0.5687163,0.152222427
1037,SAS,South Asian,-1.660634439,-1.458157031,1.032185083
1038,SAS,South Asian,-1.748064441,-0.441229085,1.294802218
1039,SAS,South Asian,-1.04356613,-0.397892742,0.688505039
1040,SAS,South Asian,-1.43275364,0.539107083,0.501233595
1041,SAS,South Asian,-0.599630186,-0.147020987,0.909168113
1042,SAS,South Asian,-1.501694259,-0.826766645,1.045516216
1043,SAS,South Asian,-1.058672458,-0.599220302,0.541791329
1044,SAS,South Asian,-1.515780143,-1.868336986,0.528932592
1045,SAS,South Asian,-1.202055258,-1.213215832,0.304098567
1046,SAS,South Asian,-0.904129128,-0.878499666,1.617820177
1047,SAS,South Asian,-1.418132752,-0.927996328,0.656391802
1048,SAS,South Asian,-1.269928267,-0.716536602,0.180697556
1049,SAS,South Asian,-1.768024222,-0.865097789,0.738079377
1050,AFR,African,4.207558178,-0.423086934,0.325961631
1051,AFR,African,4.090931478,-0.090691813,-0.178296396
1052,AFR,African,4.58892022,0.088420822,-0.719918157
1053,AFR,African,4.145981141,-0.845944345,-0.127358604
1054,AFR,African,4.206229711,-0.35882526,-0.520496091
1055,AFR,African,4.060388657,0.355050604,-0.161813739
1056,SAS,South Asian,-0.701467307,-0.053201175,0.680251778
1057,SAS,South Asian,0.076535171,-0.779422317,0.168105308
1058,SAS,South Asian,-1.184574229,-0.201677059,0.223019952
1059,SAS,South Asian,-0.544743395,0.139158043,1.158081621
1060,SAS,South Asian,-1.736576914,-1.156871317,0.841137942
1061,SAS,South Asian,-0.89395009,-0.895901565,1.274922408
1062,SAS,South Asian,-1.143808895,-0.569280493,0.394358498
1063,SAS,South Asian,-1.073954557,-0.958764705,0.943525719
1064,SAS,South Asian,-1.639709599,-1.170630068,0.557162141
1065,AFR,African,4.045306026,0.003147013,-0.095233131
1066,AFR,African,4.203572593,-0.095938024,-0.199531146
1067,AFR,African,3.983636466,-0.266837407,0.227820502
1068,AFR,African,3.886094914,-0.163159557,0.292653956
1069,AFR,African,3.877469055,0.237077191,0.260915595
1070,AFR,African,4.064173933,-0.217535302,-0.294513668
1071,AFR,African,4.098975159,-0.161946122,-0.374908523
1072,AFR,African,3.947336626,0.040730251,-0.36513984
1073,AFR,African,3.880724408,-0.576324853,-0.261906804
1074,SAS,South Asian,-0.983536656,-0.699150088,0.478710656
1075,SAS,South Asian,-0.727388148,-1.344491442,1.301099091
1076,SAS,South Asian,-1.267551926,-0.082595928,0.717861699
1077,SAS,South Asian,-1.332131897,-1.248433159,0.050618563
1078,SAS,South Asian,-0.942739801,-1.2142071,0.33567212
1079,SAS,South Asian,-1.033235078,-0.683061556,0.576599735
1080,SAS,South Asian,-1.872556546,-0.066470677,0.986226053
1081,SAS,South Asian,-0.743012877,-0.611570884,1.088555152
1082,SAS,South Asian,-0.697600201,-0.36782852,-0.249119072
1083,SAS,South Asian,-0.750976864,-0.252852314,1.349332851
1084,SAS,South Asian,-1.019209246,-0.080873323,0.058686645
1085,SAS,South Asian,-1.367267143,-0.205229756,1.318573051
1086,AFR,African,4.019039493,0.264449248,-0.282638685
1087,AFR,African,4.007694858,-0.421581814,0.943612807
1088,AFR,African,4.343460225,-0.1991122,-0.32650311
1089,AFR,African,3.855651523,-0.178400102,-0.965687883
1090,AFR,African,4.077154234,-0.581496694,0.135449634
1091,AFR,African,4.378309903,-0.504947139,-0.200534068
1092,AFR,African,3.848954479,-0.728277761,-0.120410955
1093,AFR,African,3.676150297,-0.299772964,-0.129954487
1094,AFR,African,4.142462094,-0.030208619,0.556624837
1095,AFR,African,4.025507242,-0.043724207,-0.413929688
1096,AFR,African,4.23601783,-0.139578604,-0.35426294
1097,AFR,African,4.204016362,-0.410229157,-0.237104248
1098,AFR,African,3.754627287,-0.42450536,-0.366019259
1099,AFR,African,3.931171427,-0.604885663,-0.25675083
1100,AFR,African,3.705996701,-0.275643637,-0.025005743
1101,AFR,African,2.930358951,-1.067225871,-0.146030808
1102,AFR,African,4.515006567,-0.104417884,-0.235874921
1103,AFR,African,4.080857561,-0.493937789,-0.083514697
1104,AFR,African,3.849384886,-0.731564657,0.484997453
1105,AFR,African,4.097491617,-0.299663163,-0.453206756
1106,AFR,African,4.527912608,-0.164660133,-0.756730688
1107,AFR,African,4.181235661,-0.164561359,-0.037124061
1108,AFR,African,3.724863251,-0.322752531,0.328357898
1109,AFR,African,3.912626912,0.135525656,-0.191383535
1110,AFR,African,4.005730835,-0.694426317,-0.03197142
1111,AFR,African,3.306397042,-0.135277196,-0.161227374
1112,AFR,African,4.426322713,-0.165099039,-0.27654691
1113,AFR,African,3.917238156,0.034783742,-0.513284263
1114,AFR,African,3.653079203,-0.189231188,0.105689595
1115,AFR,African,3.870926681,-0.76920808,0.30492493
1116,AFR,African,4.030502129,-0.734185829,0.088118284
1117,AFR,African,4.265604165,0.080935815,-0.639460121
1118,AFR,African,3.808950152,-0.240781918,-0.542926031
1119,AFR,African,3.274733179,-0.191488635,-0.010184421
1120,AFR,African,4.170128513,0.096777754,-0.150716429
1121,AFR,African,3.987587123,-0.37873992,0.066110215
1122,AFR,African,4.286677463,-0.413945126,0.015180425
1123,AFR,African,4.361685633,0.127695116,-0.281662366
1124,AFR,African,4.312825126,-0.025792882,-0.446955169
1125,AFR,African,4.342756502,0.211835183,-0.758144498
1126,AFR,African,3.921735853,-0.018778436,-0.170935925
1127,AFR,African,4.289773465,-0.414080218,-0.467188148
1128,AFR,African,4.34592423,-0.364726465,0.515668942
1129,AFR,African,3.904844069,0.177127293,-0.146073881
1130,AFR,African,4.176463215,0.140136992,0.057042357
1131,AFR,African,4.629849709,0.142370309,-0.41967722
1132,AFR,African,4.257575641,0.117220464,-0.349260728
1133,AFR,African,4.405705076,-0.133901929,-0.502065207
1134,AFR,African,4.238040645,-0.267073112,-0.309509697
1135,AFR,African,4.266414235,-0.308307856,-0.081657973
1136,AFR,African,3.748754433,-0.319896591,0.27404421
1137,AFR,African,4.456717292,-0.666255884,-0.572502389
1138,AFR,African,4.170268572,-0.062492342,0.250403977
1139,AFR,African,4.423056964,0.306482488,-0.6694924
1140,AFR,African,4.099936749,-0.203518999,0.39080209
1141,AFR,African,4.100476073,-0.071480644,-0.378522764
1142,AFR,African,3.932761319,-0.924860619,0.300732519
1143,AFR,African,3.766204726,-0.63292125,0.614068672
1144,SAS,South Asian,-0.497437665,-0.091989964,0.545332897
1145,SAS,South Asian,-0.815120192,-0.917607862,0.387650156
1146,SAS,South Asian,-1.40520862,-0.826897805,1.138010383
1147,SAS,South Asian,-0.922519632,0.057066157,0.767860952
1148,SAS,South Asian,-0.806724879,0.602912908,1.037398664
1149,SAS,South Asian,-1.390782346,0.089969551,0.493211391
1150,SAS,South Asian,-1.239574923,-0.48544229,-0.787554513
1151,SAS,South Asian,-0.861654526,0.901559749,1.675159463
1152,SAS,South Asian,-1.072545193,0.459603058,0.436721226
1153,SAS,South Asian,-1.524685913,-0.155901121,0.811911821
1154,AFR,African,4.3735649,-0.357891193,-0.845130416
1155,AFR,African,4.297771801,-0.136211281,-0.971264771
1156,AFR,African,3.259780385,0.023049591,0.087412617
1157,AFR,African,3.848856801,0.093579782,-0.193896251
1158,AFR,African,4.105605283,-0.548035847,-0.496183578
1159,AFR,African,4.385250429,-0.597300928,0.013529611
1160,AFR,African,3.393748275,-0.266359878,0.36967828
1161,AFR,African,3.865330502,0.140785377,-0.915593877
1162,AFR,African,3.883869839,0.201769272,0.48439744
1163,AFR,African,3.406508196,-0.173434886,0.499849349
1164,AFR,African,3.61606734,-0.292431593,0.040788219
1165,AFR,African,4.094852143,-0.123797293,-0.192045856
1166,AFR,African,3.877876606,0.09715907,0.822423659
1167,AFR,African,4.124264934,-0.548644206,-0.371094386
1168,AFR,African,4.548253876,-0.129345865,-0.912877261
1169,AFR,African,4.336570803,-0.506859306,0.073160644
1170,AFR,African,4.224358926,-0.019422026,0.210907155
1171,AFR,African,3.990264931,-0.408660437,0.377697484
1172,AFR,African,4.16211414,0.391898421,-0.186542688
1173,AFR,African,4.512849597,0.022264547,-0.26790529
1174,AFR,African,4.341889291,-0.066689735,-0.732804161
1175,AFR,African,4.128386572,0.124573457,-0.259018728
1176,AFR,African,3.850529735,-0.557338331,0.201650265
1177,AFR,African,4.220695168,0.319957087,-0.445661277
1178,AFR,African,4.231745351,0.339658728,-0.39877919
1179,AFR,African,4.166503802,0.163138332,0.160470414
1180,AFR,African,4.049814272,0.192023804,0.019738351
1181,AFR,African,3.958272735,0.209005654,0.099026598
1182,AFR,African,4.52951105,-0.047038793,-0.444697889
1183,AFR,African,4.089705034,0.241980373,-0.259347588
1184,AFR,African,4.13945982,-0.139484692,0.216205195
1185,AFR,African,3.901322149,-0.659459218,0.344886851
1186,AFR,African,3.942086377,-0.097692876,-0.035077145
1187,AFR,African,4.301705264,-0.48180003,-0.751345438
1188,AFR,African,4.161062466,0.101817855,-0.310942443
1189,AFR,African,4.213063616,-0.041303475,-0.256476593
1190,AFR,African,4.331573285,-0.237924803,-0.486603408
1191,AFR,African,4.132150268,0.289899327,-0.398146645
1192,AFR,African,4.024094909,0.071186937,0.089850862
1193,AFR,African,3.898285781,-0.179198481,-0.158990715
1194,AFR,African,4.409029579,-0.668437149,-0.327873434
1195,AFR,African,4.294522951,-0.076149698,-0.215217471
1196,AFR,African,4.286034044,-0.096760021,-0.295840798
1197,AFR,African,4.179344856,-0.240577432,0.161822033
1198,AFR,African,4.350451121,-0.339430835,-0.045387172
1199,AFR,African,4.122708472,0.543790695,-0.245059891
1200,AFR,African,4.197221017,-0.034238825,-0.203305405
1201,AFR,African,4.382349329,0.507189261,-0.241442801
1202,AFR,African,4.073019475,-0.156358627,-0.531313961
1203,AFR,African,3.87359064,0.374017967,-0.846480016
1204,AFR,African,4.359777365,0.408108216,-0.589392625
1205,AFR,African,4.255570284,-0.803284989,-0.125460999
1206,AFR,African,4.059883747,0.014894309,0.184056307
1207,AFR,African,4.365727194,0.174671228,0.372660843
1208,AFR,African,4.159988558,-0.080053456,0.615944576
1209,AFR,African,4.17117978,0.009168105,-0.172052679
1210,AFR,African,4.004000188,-0.214595782,0.328241613
1211,AFR,African,3.957499942,0.192784386,-0.128300018
1212,AFR,African,3.75703257,0.472501738,0.030413148
1213,AFR,African,4.129936638,0.179093779,0.191635744
1214,AFR,African,4.246386199,-0.234213061,-0.078477302
1215,AFR,African,4.370319892,-0.158602527,-0.576778106
1216,AFR,African,4.271424753,-0.314769741,0.020947759
1217,AFR,African,4.331282575,-0.252181363,-0.321132411
1218,AFR,African,4.348888363,0.129174829,-0.112370372
1219,AFR,African,3.989639901,-0.117795379,0.068839096
1220,AFR,African,4.409052278,-0.138350414,-0.487432615
1221,AFR,African,4.53961278,-0.109282639,-0.451991672
1222,AFR,African,4.267939787,0.085220189,-0.003201585
1223,AFR,African,4.468234835,0.042140599,-0.583775088
1224,AFR,African,3.840455059,-0.194615848,0.027087371
1225,AFR,African,3.991281392,-0.414096383,0.093100819
1226,AFR,African,4.190158458,-0.192070684,0.085015921
1227,AFR,African,4.055126477,-0.165553216,-0.041821855
1228,AFR,African,4.43192397,-0.128788015,-0.121112843
1229,AFR,African,3.927713716,-0.362895646,-0.089524039
1230,AFR,African,3.954829065,-0.139706288,0.64649728
1231,AFR,African,4.202157628,-0.11166746,0.030696654
1232,AFR,African,4.053842881,0.253335905,0.029111327
1233,AFR,African,4.308455559,-0.552223319,-0.465646982
1234,AFR,African,4.031852418,0.476187547,-0.557170866
1235,AFR,African,4.454989676,-0.346489897,-0.042895198
1236,AFR,African,4.077582741,-0.004345158,-0.233484911
1237,AFR,African,4.127017812,-1.009068323,0.294361749
1238,SAS,South Asian,-1.639475402,-0.620114876,0.061987776
1239,SAS,South Asian,-1.426705093,-0.619465261,1.03437117
1240,SAS,South Asian,-0.980738576,-1.150328119,0.327008964
1241,SAS,South Asian,-1.292986209,-0.333628435,1.577858437
1242,SAS,South Asian,-1.007142547,-1.389317333,0.338083263
1243,SAS,South Asian,-0.219273395,-0.187245289,0.329973669
1244,AFR,African,3.954987624,-0.114978792,0.204030453
1245,AFR,African,4.341779998,-0.082034965,-0.062190913
1246,AFR,African,3.908432951,-0.126362043,0.186549002
1247,AFR,African,4.152470255,0.150513871,0.046485112
1248,AFR,African,4.13823558,-0.024705682,-0.395947424
1249,AFR,African,3.782163643,-0.054644502,-0.092290503
1250,AFR,African,4.59867682,-0.072841873,-0.452811239
1251,AFR,African,4.38871438,0.141993312,-0.140025829
1252,AFR,African,4.348644266,-0.187368466,0.275742084
1253,AFR,African,4.254271163,-0.05348997,0.064800407
1254,AFR,African,3.96485107,-0.118011226,-0.182994405
1255,AFR,African,4.541083205,-0.206021558,-0.220397273
1256,AFR,African,4.194345637,-0.371034126,-0.48479275
1257,AFR,African,4.029507537,-0.337851535,0.21149477
1258,AFR,African,3.965093373,0.090389451,0.073079799
1259,AFR,African,4.175657504,-0.220305448,-0.337028752
1260,AFR,African,4.43891249,-0.391681838,-0.275991379
1261,AFR,African,3.759690297,0.275860923,0.30051136
1262,AFR,African,3.925529023,0.455809721,0.216530814
1263,AFR,African,3.818429231,-0.084689635,0.463535582
1264,AFR,African,4.14660839,0.388719842,-0.365021485
1265,AFR,African,4.119488841,0.268935632,-0.830977137
1266,AFR,African,3.78882567,0.029630102,-0.267542747
1267,AFR,African,4.359191116,-0.39789133,-0.051092308
1268,AFR,African,4.03332364,0.324593196,0.443119085
1269,AFR,African,4.480635133,0.369128865,-0.126688447
1270,AFR,African,3.96994104,-0.537506742,0.220254778
1271,AFR,African,4.525740842,-0.041372358,-0.362031369
1272,AFR,African,4.172763852,0.195629837,0.369315083
1273,AFR,African,4.622710301,-0.094054184,-0.346974105
1274,AFR,African,4.325015204,-0.037484407,-0.408828686
1275,AFR,African,4.538475831,-0.61213834,-0.543895739
1276,AFR,African,3.751879657,0.11702968,0.269057624
1277,AFR,African,3.616502505,-0.071295338,0.160062339
1278,AFR,African,3.978793296,-0.05419317,0.119685569
1279,AFR,African,4.242223744,0.101053472,-0.367797625
1280,AFR,African,4.43300393,0.078574185,-0.217417136
1281,AFR,African,4.4347822,-0.118977987,-0.518694987
1282,AFR,African,4.17027021,0.350870769,-0.241030406
1283,AFR,African,4.24815672,0.181323142,0.136432938
1284,AFR,African,4.461990265,-0.527483524,-0.070071022
1285,AFR,African,4.214148013,0.148183193,-0.355526076
1286,AFR,African,4.226420924,-0.375915109,-0.138371511
1287,AFR,African,3.959380283,-0.206008867,0.255087614
1288,AFR,African,4.381207705,-0.062906573,-0.470163525
1289,AFR,African,3.903356077,-0.372847379,-0.099930659
1290,AFR,African,3.984780016,-0.372339515,-0.121264155
1291,AFR,African,4.033918013,-0.383484127,-0.327530034
1292,AFR,African,3.903753823,0.150346595,-0.150080811
1293,AFR,African,4.326161976,0.093215337,-0.78680516
1294,AFR,African,4.528453621,-0.543827292,-0.385006565
1295,AFR,African,3.817084539,-0.179772605,0.35940782
1296,AFR,African,4.294823927,0.187426704,-0.067412894
1297,AFR,African,3.922416246,0.13010272,-0.549345547
1298,AFR,African,3.878166594,-0.147063163,-0.237599027
1299,AFR,African,4.163929431,0.03990275,-0.298074371
1300,AFR,African,4.401066184,-0.188243556,-0.331784157
1301,AFR,African,4.184329002,0.039424073,0.475100778
1302,AFR,African,4.499804178,-0.400802276,0.010605841
1303,AFR,African,4.007034213,0.003850068,-0.665884569
1304,AFR,African,3.61514555,-0.319548101,0.610060967
1305,AFR,African,4.25617454,-0.051617341,-0.152775439
1306,AFR,African,4.013330499,-0.489484847,-0.369850714
1307,AFR,African,4.446661713,0.19331741,-0.023038155
1308,AFR,African,4.424125725,0.164255949,-0.015823326
1309,AFR,African,4.499491632,-0.346785618,-0.150793443
1310,AFR,African,4.155828644,-0.159621867,-0.420311994
1311,AFR,African,4.147401509,0.338957837,-0.874052576
1312,AFR,African,4.316362187,-0.700014838,-0.004140175
1313,AFR,African,4.198647182,-0.052971912,-0.091964778
1314,AFR,African,4.35959233,-0.35820443,-0.75378566
1315,AFR,African,4.079890334,-0.253944756,0.130586096
1316,AFR,African,4.641473375,-0.21791586,-0.82201673
1317,AFR,African,4.329086203,-0.015580688,-0.561243401
1318,SAS,South Asian,-1.664506416,-1.377305236,0.353192952
1319,SAS,South Asian,-1.565052694,-0.990508313,0.260519777
1320,SAS,South Asian,-0.975806017,-0.915476027,0.934848559
1321,AFR,African,3.989760079,-0.27228029,0.415293279
1322,AFR,African,4.499378403,-0.126690964,-0.052225886
1323,AFR,African,3.975556549,-0.060905173,0.563947369
1324,AFR,African,4.181799061,0.005115343,0.137060355
1325,AFR,African,3.956900889,-0.093949808,0.616513674
1326,AFR,African,3.989036484,-0.573113551,-0.132418691
1327,AFR,African,4.09690403,-0.129624042,-0.240518408
1328,AFR,African,4.125409895,-0.155356087,-0.142590285
1329,AFR,African,4.218259262,-0.07460096,-0.724037394
1330,AFR,African,3.915645211,0.136553666,-0.033167922
1331,AFR,African,4.078226526,-0.34925742,-0.230073368
1332,AFR,African,3.951405958,-0.488068799,0.198460803
1333,AFR,African,4.347623681,-0.467689134,-0.6239159
1334,AFR,African,4.233659841,0.15148983,0.041478213
1335,AFR,African,3.956035482,-0.354246967,-0.012376248
1336,AFR,African,4.143736959,0.052896628,-0.263369352
1337,AFR,African,3.64366613,-0.740063595,0.461707537
1338,AFR,African,4.317770621,-0.167700088,-0.415854622
1339,AFR,African,4.156224576,0.142755439,-0.159430645
1340,AFR,African,4.046738466,-0.325339752,-0.426852213
1341,AFR,African,4.163500546,0.405460283,-0.226398672
1342,AFR,African,4.134104508,-0.413630311,0.155450357
1343,AFR,African,4.612070821,-0.109560265,-0.455596641
1344,AFR,African,3.999647692,0.556473008,-0.35429135
1345,AFR,African,4.312000013,-0.311665888,-0.37442656
1346,SAS,South Asian,-0.958717192,0.105545959,0.406380821
1347,SAS,South Asian,-1.762396172,-0.495690642,1.254392936
1348,SAS,South Asian,-0.910023288,0.003644012,0.671280369
1349,SAS,South Asian,-0.982675342,0.024872577,0.728122761
1350,SAS,South Asian,-0.168574398,0.002925671,0.582673909
1351,SAS,South Asian,-0.8380976,0.168676717,1.663456211
1352,SAS,South Asian,-1.25486659,-0.783094921,1.359981524
1353,SAS,South Asian,-1.004941121,0.232926912,1.149073455
1354,SAS,South Asian,-0.637365949,-0.253910779,0.628423727
1355,SAS,South Asian,-0.555223835,0.54796101,0.327187145
1356,SAS,South Asian,-1.573451926,0.051016339,1.552392429
1357,SAS,South Asian,-0.843022056,-0.101291063,1.341207456
1358,SAS,South Asian,-0.845340658,-0.058969999,0.512394094
1359,SAS,South Asian,-1.420685946,-0.353112687,0.307289914
1360,SAS,South Asian,-1.672928343,-1.515918796,0.766438217
1361,SAS,South Asian,-1.134673612,-0.286577143,1.613566496
1362,SAS,South Asian,-1.351658089,-0.729146403,0.750482023
1363,SAS,South Asian,-1.714835127,-0.873994354,1.185441143
1364,SAS,South Asian,-1.242242615,-1.365307328,0.900037363
1365,SAS,South Asian,-0.987455326,-0.028777157,0.339337161
1366,SAS,South Asian,-1.584425795,-0.108902341,0.426832254
1367,SAS,South Asian,-1.270330864,-0.347463014,-0.025321933
1368,SAS,South Asian,-1.045641184,0.659753307,0.62441906
1369,SAS,South Asian,-0.74468328,-1.280314661,0.889307226
1370,SAS,South Asian,-1.319141988,-1.159014607,0.268616787
1371,SAS,South Asian,-0.959606396,-0.021115575,0.481262586
1372,SAS,South Asian,-1.409639639,-0.622644457,0.869083628
